"common_name","site_id","site_name","cammlr_region","penguin_count_recent","year_recent","penguin_count_recent_prop","IBA_recent","penguin_count_min","year_min","penguin_count_min_prop","IBA_min","count_median","year_nb","count_median_prop","IBA_median","penguin_count_max","year_max","penguin_count_max_prop","IBA_max","bearing","Permissions","coords.x1","coords.x2","auto_bearing_n_cells","auto_bearing_sum_dist","auto_bearing_n_cells_kappa","auto_bearing_sum_dist_kappa"
"CHP","POWE","Powell Island","48.2",8182,1983,0.24,"0",8182,1983,0.239941349,"0",8182,1,0.239941349,"0",8182,1983,0.239941349,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2298594.83945007,2296269.16958794,135.131583680522,139.388548367267,0.0482256804789086,0.0830467734252163
"CHP","NPRO","Promontories on north-central coast","48.1",100,1987,0,"0",100,1987,0.002932551,"0",100,1,0.002932551,"0",100,1987,0.002932551,"0",3,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2613831.2305285,1385412.96269844,5.33669140437469,354.213966816568,0.10288813214513,0.223803655106183
"CHP","PURD","Purdy Point","48.2",5000,1983,0.15,"0",5000,1983,0.146627566,"0",5000,1,0.146627566,"0",5000,1983,0.146627566,"0",9,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2330559.67046632,2295573.8151242,43.115490138827,35.1890609911069,0.132317210625019,0.233352623495794
"CHP","PYRI","Pyrites Island","48.1",366,1980,0.01,"0",366,1980,0.010733138,"0",366,1,0.010733138,"0",366,1980,0.010733138,"0",57,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2636465.53320206,1650705.00772111,17.4121400879582,2.84386659975406,0.689240227960923,0.771804956832751
"CHP","RAYN","Rayner Point","48.2",9000,1983,0.26,"0",9000,1983,0.263929619,"0",9000,1,0.263929619,"0",9000,1983,0.263929619,"0",53,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2311404.02128836,2296044.67078292,103.569350678029,95.02952295768,0.122941042039953,0.180209595127037
"CHP","RENI","Renier Point","48.1",32,2019,0,"0",32,2019,0.000938416,"0",238,6,0.006994135,"0",1428,1986,0.041876833,"0",153,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2620588.33281342,1524606.5818595,112.830381339281,120.047668598408,0.303643366013581,0.29860379233758
"CHP","RIDL","Ridley Island","48.1",4035,1980,0.12,"0",4035,1980,0.118328446,"0",4035,1,0.118328446,"0",4035,1980,0.118328446,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2645631.58395348,1652146.99974613,9.02914605276258,3.14289681957302,0.44516568404685,0.372009011938888
"CHP","RIPP","Rip Point","48.1",18350,1987,0.54,"0",18350,1987,0.538123167,"0",18350,1,0.538123167,"0",18350,1987,0.538123167,"0",311,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2635649.58559857,1583595.43362008,318.642788261873,330.565806709528,0.130302721601202,0.266283382612183
"CHP","ROME","Romeo Island","48.1",500,1987,0.01,"0",500,1987,0.014662757,"0",500,1,0.014662757,"0",500,1987,0.014662757,"0",342,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2646830.71429796,1532660.47688137,347.302726079722,345.445008005273,0.295568483375422,0.222295827717663
"CHP","RUDM","Rudmose Rocks","48.2",4200,1983,0.12,"0",4200,1983,0.123167155,"0",4200,1,0.123167155,"0",4200,1983,0.123167155,"0",348,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2285402.05427155,2317375.34947008,227.648752196279,290.338201078481,0.0189644150286914,0.0861712458802617
"CHP","RUGG","Rugged Rocks","48.1",1484,2016,0.04,"0",1439,2013,0.042199413,"0",1534,6,0.045,"0",3000,1987,0.08797654,"0",120,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2621542.24074937,1524794.12302592,115.143023852153,119.201889351967,0.31963637532467,0.293025839227797
"CHP","RZEP","Rzepeki Islands","48.1",6430,1980,0.19,"0",6430,1980,0.18856305,"0",6430,1,0.18856305,"0",6430,1980,0.18856305,"0",341,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2644133.69812594,1599830.86707189,304.976110002471,306.69546533968,0.801233189892382,0.846919913291411
"CHP","SAPT","Saddleback Point","48.1",10250,1971,0.3,"0",10250,1971,0.30058651,"0",10250,1,0.30058651,"0",10250,1971,0.30058651,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2622852.02105069,1843302.88655981,19.2254573718188,20.6594138686014,0.140707419722927,0.237199497802135
"CHP","SAND","Sandefjord Bay","48.2",3e+05,2004,8.8,"1",3e+05,2004,8.797653959,"1",3e+05,1,8.797653959,"1",3e+05,2004,8.797653959,"1",221,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2348626.1646971,2265136.42498647,278.677201884056,271.117172617326,0.128498646569726,0.211859522017223
"CHP","SEAL","Seal Islands","48.1",20000,1987,0.59,"0",20000,1987,0.586510264,"0",20000,1,0.586510264,"0",20000,1987,0.586510264,"0",17,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2650383.79998806,1828855.25851829,348.094285815243,337.82690025093,0.179266973747546,0.152364131819428
"CHP","SELV","Selvick Cove","48.1",47,2019,0,"0",47,2019,0.001378299,"0",118,11,0.003460411,"0",220,2014,0.006451613,"0",323,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2484686.09536505,1289639.46724326,336.083830369856,327.265421907193,0.346630075547547,0.239428792624991
"CHP","SERA","Serac Point","48.1",7500,1977,0.22,"0",7500,1977,0.219941349,"0",7500,1,0.219941349,"0",7500,1977,0.219941349,"0",80,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2587101.82672028,1877846.39599497,352.875556485019,24.0499441761991,0.0678096684970657,0.107337025575641
