"common_name","site_id","site_name","cammlr_region","penguin_count_recent","year_recent","penguin_count_recent_prop","IBA_recent","penguin_count_min","year_min","penguin_count_min_prop","IBA_min","count_median","year_nb","count_median_prop","IBA_median","penguin_count_max","year_max","penguin_count_max_prop","IBA_max","bearing","Permissions","coords.x1","coords.x2","auto_bearing_n_cells","auto_bearing_sum_dist","auto_bearing_n_cells_kappa","auto_bearing_sum_dist_kappa"
"GEP","LION","Lions Rump","48.1",3004,2010,0.78,"0",1105,1980,0.29,"0",2424,8,0.63,"0",3004,2010,0.78,"0",139,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2621027.25530445,1629992.69962495,145.510330618152,133.454561235003,0.692641582408426,0.338471488666293
"GEP","LLAN","Llano Point","48.1",6123,2013,1.58,"1",1547,1995,0.4,"0",2364,28,0.61,"0",6123,2013,1.58,"1",124,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2625970.68084312,1612603.18372249,155.374470882651,150.286546106566,0.74024018536092,0.279914841487878
"GEP","LOCK","Port Lockroy","48.1",548,2016,0.14,"0",521,2015,0.13,"0",645,19,0.17,"0",908,2000,0.23,"0",245,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2486351.35712848,1240516.09549279,140.099226786468,52.3373776421274,0.349950399555506,0.145776713244404
"GEP","LOOK","Cape Lookout","48.1",178,2016,0.05,"0",178,2016,0.05,"0",238,3,0.06,"0",265,2015,0.07,"0",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2615610.92942663,1817558.45970269,172.147114826257,161.470812827144,0.504820538219142,0.418063930939797
"GEP","LOUB","Loubat Point","48.1",569,2013,0.15,"0",208,1983,0.05,"0",484,4,0.13,"0",750,2008,0.19,"0",325,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2469841.96273944,1208546.9248019,330.858281844165,325.711882105067,0.600726524537678,0.485667016547538
"GEP","MADD","Madder Cliff (Joinville Island)","48.1",550,2018,0.14,"0",304,2005,0.08,"0",438,4,0.11,"0",550,2018,0.14,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2461724.91698277,1630424.59828861,283.535987712229,304.14111639911,0.815709226793342,0.726099891195119
"GEP","MADI","Madder Cliff Island","48.1",220,2018,0.06,"0",220,2018,0.06,"0",255,2,0.07,"0",290,2009,0.07,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2461499.18758694,1629292.55414578,285.243966765599,304.588489047849,0.784810878687294,0.718120803775101
"GEP","MIKK","Mikkelsen Harbor (Trinity Island)","48.1",903,2019,0.23,"0",300,1984,0.08,"0",914,12,0.24,"0",1320,2013,0.34,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2517001.37966274,1407223.43209852,275.922994011232,197.37049912685,0.205336136886185,0.21093398281004
"GEP","MONA","Cape Monaco","48.1",1056,1979,0.27,"0",1056,1979,0.27,"0",1056,1,0.27,"0",1056,1979,0.27,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2514177.91189882,1211172.44298982,248.417143353753,243.503033960947,0.494316139336808,0.389330579424833
"GEP","MOOT","Moot Point","48.1",558,2015,0.14,"0",74,2005,0.02,"0",347,8,0.09,"0",558,2015,0.14,"0",270,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2459875.47765594,1195618.79877893,286.264762539881,290.364121784252,0.907651306093547,0.765541507525224
"GEP","MUCK","Muckle Bluff","48.1",500,1971,0.13,"0",500,1971,0.13,"0",500,1,0.13,"0",500,1971,0.13,"0",179,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2616050.69995455,1841321.028153,151.28768680942,170.515400926358,0.376025978494315,0.440954852314331
"GEP","NEKO","Neko Harbor (Andvord Bay)","48.1",1058,2019,0.27,"0",864,1999,0.22,"0",1174,19,0.3,"0",1660,2014,0.43,"0",280,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2463877.39874075,1280826.66666047,286.472893322605,253.086017602266,0.83184017587241,0.475714705485334
"GEP","NOBL","Noble Rocks","48.1",40,2019,0.01,"0",24,2010,0.01,"0",32,4,0.01,"0",40,2019,0.01,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2489147.47715263,1244652.41757216,143.14986541917,146.169365807481,0.525801495117731,0.207181934063508
"GEP","NOPT","North Point","48.2",1315,2015,0.34,"0",677,1996,0.17,"0",726,3,0.19,"0",1315,2015,0.34,"0",247,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2326782.49527308,2276486.27894619,179.498654509323,186.576202747172,0.62086227135488,0.405023010269508
"GEP","ONEI","O'Neill Point","48.1",271,2019,0.07,"0",100,1987,0.03,"0",246,4,0.06,"0",342,2013,0.09,"0",45,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2478463.54328362,1257933.09863801,357.504213337528,14.5216175733002,0.0860542973462276,0.105890848044885
"GEP","ORNE","Orne Islands","48.1",401,2019,0.1,"0",3,1999,0,"0",141,11,0.04,"0",483,2016,0.12,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2484844.44902164,1284007.11324468,346.919676237666,322.701558680583,0.140290442228671,0.158888540230753
"GEP","PABE","Paradise Harbor Beacon (Paradise Bay)","48.1",0,2018,0,"0",0,2018,0,"0",2,2,0,"0",3,2006,0,"0",340,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2465344.31416905,1259892.28864565,331.691442715408,329.686425343902,0.982779645632399,0.867474219116617
"GEP","PATE","Patella Island","48.1",200,1960,0.05,"0",200,1960,0.05,"0",200,1,0.05,"0",200,1960,0.05,"0",350,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2450092.18760492,1682403.66057579,23.9579022279751,30.5429740948654,0.73013908414316,0.553977526685364
"GEP","PCHA","Port Charcot","48.1",1484,2018,0.38,"0",318,1983,0.08,"0",1216,12,0.31,"0",1954,2009,0.5,"0",325,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2473020.99281478,1204784.05890885,332.94338036268,336.077065523332,0.457008997509976,0.238457616174689
