"common_name","site_id","site_name","cammlr_region","penguin_count_recent","year_recent","penguin_count_recent_prop","IBA_recent","penguin_count_min","year_min","penguin_count_min_prop","IBA_min","count_median","year_nb","count_median_prop","IBA_median","penguin_count_max","year_max","penguin_count_max_prop","IBA_max","bearing","Permissions","coords.x1","coords.x2","auto_bearing_n_cells","auto_bearing_sum_dist","auto_bearing_n_cells_kappa","auto_bearing_sum_dist_kappa"
"ADP","KING","King Point","48.1",28,2011,0,"0",28,2011,0,"0",28,1,0,"0",28,2011,0,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2445945.28048731,1682246.12566622,37.948481525655,37.0018146291144,0.995259856915337,0.987157499256669
"ADP","KIRB","Kirby Head","58.4.2",4325,2011,0.11,"0",4325,2011,0.11,"0",4325,1,0.11,"0",4325,2011,0.11,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1815261.03970135,1720379.85218095,345.917848223055,345.986409992276,0.697154794894998,0.700376320877352
"ADP","KIRT","Kirton/Macklin","58.4.2",12955,2006,0.34,"0",12955,2006,0.34,"0",12955,1,0.34,"0",12955,2006,0.34,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2218838.0042539,1099616.78751177,3.02588533446357,4.04692729091595,1.07796831131687,0.931908993233637
"ADP","KNOB","Knobble Head, Bransfield Island","48.1",100,1960,0,"0",100,1960,0,"0",100,1,0,"0",100,1960,0,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2477276.56864969,1635361.87411832,287.28436763212,260.678456698208,0.525480426382273,0.390661069309361
"ADP","KUNO","Kuno Point","48.1",235,2013,0.01,"0",235,2013,0.01,"0",235,1,0.01,"0",235,2013,0.01,"0",232,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2396017.39110608,1009147.09005772,179.223058618723,207.736937450778,0.0397519406006661,0.0982660280940128
"ADP","KUZI","Kuzira Point","58.4.2",0,2010,0,"0",0,1981,0,"0",0,3,0,"0",7,1984,0,"0",10,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1386837.01355484,1758140.11026961,35.824389309969,51.3355006339308,1.15806829070081,1.0391015935506
"ADP","LAGO","Lagotellerie Island","48.1",8314,2013,0.22,"0",1911,1983,0.05,"0",5112,2,0.13,"0",8314,2013,0.22,"0",232,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2245008.96813424,934428.886778857,255.984951474446,256.871267072386,0.526394938343174,0.400325670323867
"ADP","LAKT","Islet next to Laktionov Island","48.1",38,2013,0,"0",38,2013,0,"0",38,1,0,"0",38,2013,0,"0",120,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2437275.27794091,1095879.73319338,107.759682245023,105.272053235318,0.673013600307541,0.784618104568982
"ADP","LAUF","Lauff Island","88.2",0,2009,0,"0",0,2009,0,"0",584,2,0.02,"0",1167,1983,0.03,"0",2,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-1469357.94388406,-1098216.57688264,351.089557595158,353.117086989416,0.593662957124605,0.448345950164504
"ADP","LAVO","Islet 1 km west of Lavosier Island","48.1",17,2013,0,"0",17,2013,0,"0",84,2,0,"0",150,1987,0,"0",321,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2418860.63475548,1035276.10994084,316.249464707465,316.913717178771,0.117086294721463,0.169380288301533
"ADP","LEWI","Lewis Island","58.4.1",1719,2009,0.05,"0",1200,1960,0.03,"0",1460,2,0.04,"0",1719,2009,0.05,"0",350,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1881702.32066116,-1841727.82529072,355.417684095792,346.315559219643,1.28859082874955,1.19928867565003
"ADP","LION","Lions Rump","48.1",3751,2010,0.1,"0",3661,2009,0.1,"0",7469,8,0.2,"0",13580,1981,0.36,"0",139,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2621027.25530445,1629992.69962495,145.299635475279,144.673186815838,0.855409266046456,0.590478031703181
"ADP","LITC","Litchfield Island","48.1",0,2008,0,"0",0,2007,0,"0",410,27,0.01,"0",650,1980,0.02,"0",225,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2504729.73706375,1216669.03071754,236.427110961059,229.469898903499,0.685056616957907,0.690952956915306
"ADP","LLAN","Llano Point","48.1",3246,2013,0.09,"0",2102,2009,0.06,"0",6820,29,0.18,"0",15013,1979,0.4,"0",123,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2625970.68084312,1612603.18372249,162.332336407048,152.631249549583,0.840079397823269,0.58279950570094
"ADP","LONG","Long Peninsula Island","58.4.2",3252,2011,0.09,"0",3252,2011,0.09,"0",5034,2,0.13,"0",6815,1981,0.18,"0",340,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2323047.9073315,480065.374651265,310.394533406286,316.987587205446,1.10961194608621,1.0116951554632
"ADP","LOVI","Lovill Bluff","88.2",1540,2009,0.04,"0",1540,2009,0.04,"0",31536,2,0.83,"0",61533,1983,1.62,"1",320,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-1429690.72435002,-1094509.13999493,269.839732642712,262.515643348107,0.953733261600349,0.8133694637584
"ADP","LOWT","Low Tongue","58.4.2",4455,2008,0.12,"0",4455,2008,0.12,"0",4455,1,0.12,"0",4455,2008,0.12,"0",2,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2180846.34963644,1160035.55793039,7.63463925140496,9.66044956377995,1.44779489445926,1.21174616053015
"ADP","LSAY","Lindsay Islands","88.3",80704,2011,2.13,"1",80704,2011,2.13,"1",80704,1,2.13,"1",80704,2011,2.13,"1",311,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-1745391.78099053,-408828.413442196,287.917152463788,296.417109217409,0.351976389735109,0.267263694308156
"ADP","MACK","MacKellar Islands","58.4.1",80360,2011,2.12,"1",80360,2011,2.12,"1",80360,1,2.12,"1",80360,2011,2.12,"1",1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1538234.72192883,-2015570.42884522,9.60903806055802,10.7506633016611,1.44883958659908,1.19846965589563
"ADP","MADD","Madder Cliff (Joinville Island)","48.1",34022,2012,0.9,"0",34022,2012,0.9,"0",34022,1,0.9,"0",34022,2012,0.9,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2461724.91698277,1630424.59828861,281.848821671554,291.80703643944,0.75770815304713,0.794474944084558
"ADP","MADI","Madder Cliff Island","48.1",1000,2018,0.03,"0",1000,2018,0.03,"0",1130,2,0.03,"0",1261,2009,0.03,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2461499.18758694,1629292.55414578,283.711480200878,292.641687061304,0.721047064604395,0.775419970663181
"ADP","MAHE","Maher Island","88.2",10111,2011,0.27,"0",4722,1983,0.12,"0",7416,2,0.2,"0",10111,2011,0.27,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-1467089.9356252,-1107552.21878567,343.962634808415,342.850241747359,0.417609691539004,0.24615529122824
"ADP","MALL","Mallory Point","58.4.1",4621,2011,0.12,"0",870,2010,0.02,"0",2746,2,0.07,"0",4621,2011,0.12,"0",30,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2417112.13372104,-815482.185130386,12.1867936980178,23.6341899824895,1.83851657648699,1.47396848531093
"ADP","MAME","Mame-zima","58.4.2",621,2004,0.02,"0",24,1980,0,"0",126,25,0,"0",621,2004,0.02,"0",328,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1465441.85270557,1778779.19671201,294.873281745762,289.867774264626,0.726286007719654,0.576556227417639
"ADP","MAND","Mandible Cirque","88.1",25122,2013,0.66,"0",12649,1998,0.33,"0",17085,7,0.45,"0",25122,2013,0.66,"0",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",344553.117547819,-1814813.54690699,117.1890576312,115.709132817055,1.54792523710844,1.44965740843333
"ADP","MART","Point Martin","48.2",26450,2004,0.7,"0",24600,1983,0.65,"0",25880,3,0.68,"0",26450,2004,0.7,"0",120,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2282378.27482486,2304916.30161454,168.1624771811,189.248888193921,0.0234197189012399,0.0653092976483117
"ADP","MAWS","Mawson Coast (excl. Bechervaise Island)","58.4.2",39691,2011,1.05,"1",39691,2011,1.05,"1",39691,1,1.05,"1",39691,2011,1.05,"1",357,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2198705.32906766,1123169.07683601,355.686238455378,347.105933026451,1.26712296977774,1.05009476909531
"ADP","MBIS","Mount Biscoe","58.4.2",28536,2011,0.75,"0",5000,1985,0.13,"0",16768,2,0.44,"0",28536,2011,0.75,"0",355,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2045430.87306168,1637087.89616589,329.311411745972,327.656642642041,1.54656288765363,1.46507108564339
"ADP","MCDO","McDonald Point","58.4.2",20,2009,0,"0",20,2009,0,"0",20,1,0,"0",20,2009,0,"0",1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2151740.88314961,1259119.57224115,16.3450983793151,18.8701396821186,1.20136593974452,0.908000183641393
"ADP","MEHO","Meholmen Island","58.4.2",0,1985,0,"0",0,1985,0,"0",1,2,0,"0",2,1984,0,"0",328,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1464681.35491848,1778140.64238493,291.992140411329,284.846186022647,0.69082438282729,0.553409693706056
"ADP","MERR","Merritt Island","58.4.1",532,2010,0.01,"0",297,2007,0.01,"0",414,2,0.01,"0",532,2010,0.01,"0",5,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2477576.15867029,-764877.15460301,18.4433609387786,16.4754380566577,1.33512924376319,1.16082545824581
"ADP","MGLE","Mount Gleadell","58.4.2",1576,2010,0.04,"0",1576,2010,0.04,"0",1576,1,0.04,"0",1576,2010,0.04,"0",333,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1957018.40694742,1616686.46004595,292.989311222634,280.864721946271,1.33951733061059,1.0311473900767
"ADP","MIDG","Hollin/Midgley","58.4.1",6311,2011,0.17,"0",3311,1980,0.09,"0",6311,3,0.17,"0",10237,1989,0.27,"0",323,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2444375.95649085,-909230.1001363,315.751017576813,304.176644791459,1.0951521527853,0.857951426870454
"ADP","MIZU","Mizukuguri Cove","58.4.2",1144,2004,0.03,"0",134,1981,0,"0",428,22,0.01,"0",1144,2004,0.03,"0",331,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1456597.00233297,1759847.60515836,287.929376146624,280.440960747954,1.08497029161003,0.917467741748135
"ADP","MRII","Mount Riiser-Larsen","58.4.2",1562,2010,0.04,"0",877,1996,0.02,"0",1220,2,0.03,"0",1562,2010,0.04,"0",295,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1973258.58511491,1623675.25428505,272.801040584895,252.230686067491,1.46279194926096,1.30067588214689
"ADP","MYAL","Myall/McMahon","58.4.2",686,2011,0.02,"0",686,2011,0.02,"0",686,1,0.02,"0",686,2011,0.02,"0",358,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1758745.93215441,1714156.135929,329.381967312431,329.781582186347,1.3873878632879,1.06651635571097
"ADP","NCAP","North Cape (d'Urville Island)","48.1",75,1960,0,"0",75,1960,0,"0",75,1,0,"0",75,1960,0,"0",343,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2492939.63428273,1650729.12186969,335.777961412592,336.806051491292,0.470893295706533,0.504983373427934
"ADP","NEIS","Nelly Island","58.4.1",1316,2011,0.03,"0",68,1980,0,"0",554,3,0.01,"0",1316,2011,0.03,"0",341,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2458192.43462747,-903376.950477306,321.854281923104,311.582840831763,0.755888520892336,0.493630062439742
"ADP","NELL","Nella/Thalla Islands","88.1",477,2011,0.01,"0",181,1985,0,"0",329,2,0.01,"0",477,2011,0.01,"0",340,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",511157.250792035,-2063529.06833802,9.92636602804735,2.78226192399765,1.11158209496561,0.983736221280472
"ADP","NESM","Northeast of Smiggers Island","48.1",11,2013,0,"0",11,2013,0,"0",11,1,0,"0",11,2013,0,"0",90,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2460397.13416716,1129238.79505198,62.1934765608585,71.8168866700201,0.156766521958404,0.110954201134465
"ADP","NOKK","Nokkelholmane Islands","58.4.2",34,2010,0,"0",34,2010,0,"0",106,14,0,"0",194,1997,0.01,"0",312,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1438848.0319928,1747729.48960881,294.08227734716,283.258074406071,0.903884409843276,0.639182425044161
"ADP","NOPT","North Point","48.2",6008,2015,0.16,"0",6008,2015,0.16,"0",10504,3,0.28,"0",13719,2011,0.36,"0",247,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2326782.49527308,2276486.27894619,175.349506028264,180.165408057958,0.19554926279859,0.306727456222413
"ADP","NORF","Northern Foothills (Terra Nova Bay)","88.1",13408,2013,0.35,"0",7624,1998,0.2,"0",10380,14,0.27,"0",20134,2006,0.53,"0",100,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",459323.74563005,-1601852.26490934,113.960952039878,116.619222837476,1.67419158810852,1.3940430963242
"ADP","NUTT","Cape Nutt","58.4.1",1412,2011,0.04,"0",1412,2011,0.04,"0",1692,2,0.04,"0",1971,2010,0.05,"0",45,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2444096.38576507,-804178.361267514,17.8509094220769,29.3181190031987,1.33894831757937,1.06957697078596
"ADP","ODBE","Odbert Island","58.4.1",9247,2011,0.24,"0",9247,2011,0.24,"0",9968,2,0.26,"0",10689,1990,0.28,"0",313,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2437049.77477347,-913217.161519481,311.347415576422,297.433840956035,1.34040517434444,1.13958744742059
"ADP","OLDH","Oldham Island","58.4.2",3570,2008,0.09,"0",3570,2008,0.09,"0",3570,1,0.09,"0",3570,2008,0.09,"0",2,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2177914.61506177,1171445.97592127,11.1871695460368,14.0047504109323,1.3545465554001,1.13279515238017
"ADP","OMGA","Cape Omega","58.4.2",0,2012,0,"0",0,2012,0,"0",503,3,0.01,"0",562,1984,0.01,"0",350,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1544648.66099045,1777961.38526353,325.245725286192,321.690080674253,1.08426007300397,0.901904942252213
"ADP","ONGU","Ongulkaven","58.4.2",650,2004,0.02,"0",43,1980,0,"0",102,25,0,"0",650,2004,0.02,"0",330,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1463608.84298307,1780229.61570303,294.318956140655,285.442634206998,0.650695771663464,0.510138807713988
"ADP","OUTE","Outer Island","48.2",155,2011,0,"0",155,2011,0,"0",155,1,0,"0",155,2011,0,"0",127,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2322091.49943037,2275500.74783588,183.89946976464,177.222351774329,0.132828820059975,0.262915686722908
"ADP","PAGE","Pageant Point","48.2",220,2011,0.01,"0",220,2011,0.01,"0",300,2,0.01,"0",379,1978,0.01,"0",121,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2320443.83917408,2273592.42239559,163.139512652002,175.718427385581,0.132537024538787,0.236182883180797
"ADP","PANT","Pantomime Point","48.2",792,2011,0.02,"0",792,2011,0.02,"0",5521,2,0.15,"0",10250,1978,0.27,"0",121,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2320569.54814695,2273794.97872996,162.540598060254,174.281324032927,0.137294087983601,0.244351595327936
"ADP","PATE","Patella Island","48.1",1000,1960,0.03,"0",1000,1960,0.03,"0",1000,1,0.03,"0",1000,1960,0.03,"0",350,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2450092.18760492,1682403.66057579,29.2570663975886,27.8995157953068,0.887564984170708,0.731456508819085
"ADP","PAUL","Paulet Island","48.1",107285,2011,2.83,"1",60000,1984,1.58,"1",103642,4,2.73,"1",117834,2000,3.11,"1",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2415148.1685891,1642066.38844529,159.298741440556,150.011649984936,0.416752587874992,0.296323918350363
"ADP","PCHA","Port Charcot","48.1",10,2018,0,"0",8,2016,0,"0",12,14,0,"0",61,1990,0,"0",325,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2473020.99281478,1204784.05890885,305.055551494955,318.195281122566,0.474180361169471,0.36044538241462
"ADP","PEIN","Peine Island (Comb Island)","48.1",12000,2015,0.32,"0",3311,2011,0.09,"0",7656,2,0.2,"0",12000,2015,0.32,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2399828.41846907,1698104.45415388,142.782060773378,116.827365060772,0.0868220288718838,0.0551364668335935
"ADP","PENG","Penguin Island","48.1",231,2010,0.01,"0",231,2010,0.01,"0",1862,8,0.05,"0",3114,1980,0.08,"0",170,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2618468.92244303,1640849.85291056,135.353964478573,147.171086460934,0.63547739062154,0.610166409342826
"ADP","PEPO","Penguin Point (Seymour Island)","48.1",16015,2009,0.42,"0",16015,2009,0.42,"0",21954,3,0.58,"0",26400,2006,0.7,"0",80,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2371963.19504285,1557413.10192312,88.0065153960223,102.798922588976,0.206748497387777,0.181491183435901
"ADP","PETE","Petermann Island","48.1",238,2018,0.01,"0",238,2018,0.01,"0",482,20,0.01,"0",1080,1988,0.03,"0",311,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2464195.24985491,1194583.0300148,288.665419312634,285.739191226684,0.654911859385413,0.583854976847491
"ADP","PGEO","Point Geologie","58.4.1",42161,1998,1.11,"1",29182,1984,0.77,"0",35672,2,0.94,"0",42161,1998,1.11,"1",347,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1651016.51185746,-1968302.42356468,14.80706770521,15.5341646813406,1.44003613315366,1.27523533019477
"ADP","PHIL","Cape Phillips","88.1",11235,2013,0.3,"0",3839,1991,0.1,"0",4572,8,0.12,"0",11235,2013,0.3,"0",140,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",333839.838395519,-1821958.88747059,110.038427854141,107.059301337969,1.20407399978739,1.09063983464585
"ADP","PIGE","Cape Pigeon Rocks","58.4.1",64607,2011,1.7,"1",64607,2011,1.7,"1",64607,1,1.7,"1",64607,2011,1.7,"1",12,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1496350.98227119,-2051558.07276286,21.339721629606,24.0494924086649,1.13894695231497,1.03053995889923
"ADP","PIIS","Peter I Island","88.3",2,2011,0,"0",2,2011,0,"0",2,1,0,"0",2,2011,0,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2324998.12200243,-19953.1213571449,71.2224094595709,65.6885408589637,0.193880890937693,0.335268098532183
"ADP","PISL","Peterson Island","58.4.1",30448,2011,0.8,"0",5946,1980,0.16,"0",20453,3,0.54,"0",30448,2011,0.8,"0",313,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2427944.51786413,-907737.448510018,318.272438109389,312.15627796493,1.60818722876301,1.38349705609176
"ADP","PLAT","Plato Island (Platter Island)","48.1",40803,2015,1.08,"1",27902,2011,0.74,"0",34352,2,0.91,"0",40803,2015,1.08,"1",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2396504.47235412,1698440.39150518,151.60697705226,116.092963559545,0.106064142617783,0.0389281272227632
"ADP","PLEN","Pleneau Island","48.1",1,2018,0,"0",1,2018,0,"0",1,1,0,"0",1,2018,0,"0",325,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2469858.57167283,1201665.0106139,294.422624494589,301.176607316285,0.583509384280102,0.502918394872536
"ADP","PMAR","Port Martin","58.4.1",37994,2011,1,"1",27243,1997,0.72,"0",32618,2,0.86,"0",37994,2011,1,"1",357,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",1592826.70532489,-1995278.12398787,10.2983995220123,9.44695262379892,1.49733159080817,1.36354069100445
"ADP","POSS","Possession Island","88.1",177097,2013,4.67,"1",78967,2006,2.08,"1",142483,5,3.76,"1",177097,2013,4.67,"1",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",304434.896816539,-1959561.69085454,94.1402727920522,101.127817087168,0.505931454254393,0.39306150687274
"ADP","POWE","Powell Island","48.2",27289,1983,0.72,"0",27289,1983,0.72,"0",27289,1,0.72,"0",27289,1983,0.72,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2298594.83945007,2296269.16958794,134.227540372962,139.049665347385,0.0630183800432006,0.0863576217946149
"ADP","PPPT","Pink Pool Point","48.1",1811,2006,0.05,"0",1811,2006,0.05,"0",1811,1,0.05,"0",1811,2006,0.05,"0",147,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2576489.37921289,1866506.81424167,156.826157535834,161.305718443035,0.185240239745026,0.238164409108332
"ADP","PROC","Proclamation Island","58.4.2",9277,2011,0.24,"0",9277,2011,0.24,"0",9277,1,0.24,"0",9277,2011,0.24,"0",359,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2145684.00584045,1576876.65540454,357.104672355519,356.045963860595,1.12800384440337,0.983708418484088
"ADP","PTHO","Point Thomas","48.1",150,2013,0,"0",150,2013,0,"0",9526,14,0.25,"0",17905,1979,0.47,"0",122,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2627671.9002006,1612669.13345772,149.428958198421,136.023605189669,1.07589713282518,0.763297854916879
"ADP","RAUE","Rauer Islands","58.4.2",115034,2011,3.04,"1",103916,1981,2.74,"1",109475,2,2.89,"1",115034,2011,3.04,"1",330,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2271717.87780391,496290.731777286,293.709610936818,287.798100122803,1.02350552329888,0.750731100748831
"ADP","RBSN","Robinson","58.4.2",609,2006,0.02,"0",609,2006,0.02,"0",2804,2,0.07,"0",5000,2005,0.13,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",2219080.26956909,1108346.95835791,0.424444965596736,353.631944188479,0.850426166147789,0.645988703113801
"ADP","REDI","Red Island","48.1",1002,2006,0.03,"0",1002,2006,0.03,"0",1002,1,0.03,"0",1002,2006,0.03,"0",135,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2458415.57802079,1543357.28063902,119.239943881929,106.333452632387,0.468791928559693,0.251238524489245
"ADP","RHYO","Rhyolite Island","48.1",36,2011,0,"0",35,1989,0,"0",36,2,0,"0",36,2011,0,"0",310,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2079390.3440281,816122.709521643,260.812020179101,250.85298704727,0.830314162797551,0.759572390842341
